pilot_id,relative_path,status,error,image_width,image_height,num_regions,runtime_seconds
DVP_185_046302a49031,Data/Receipts/1_fake/receipt_0878.png,ok,,1023,1537,46,0.1503448000003118
DVP_186_0465d5cbc490,Data/AcademicPosters/1_fake/academic_poster_0954.png,ok,,1342,1172,181,0.20192950000091514
DVP_187_0469d2b04791,Data/Receipts/0_real/X51006913060.jpg,ok,,4961,7016,37,0.3647114999985206
DVP_188_047ae93816b5,Data/CommercialPosters/1_fake/commercial_poster_0782.png,ok,,1448,1086,21,0.16775270000107412
DVP_189_047b26ce1df2,Data/Tables/1_fake/table_0043.png,ok,,1346,1169,126,0.2506425000010495
DVP_190_047f94cd2662,Data/CommercialPosters/0_real/595267e695a7a863ddcde901_preview.jpg,ok,,1024,536,4,0.11336760000085633
DVP_191_04804586f4c6,Data/CommercialPosters/0_real/5c5afbe7048d064dbc341830_preview.jpg,ok,,576,1024,9,0.12367799999992712
DVP_192_048c22541787,Data/UIScreenshots/0_real/21654.jpg,ok,,1080,1920,27,0.12923270000101184
DVP_193_048c859d70ad,Data/UIScreenshots/0_real/36775.jpg,ok,,1080,1920,23,0.12120989999857557
DVP_194_049011cca525,Data/CommercialPosters/0_real/5bc614b978e1194aa6ddb13f_preview.jpg,ok,,576,1024,8,0.11907320000136679
DVP_195_0493d80fb427,Data/Receipts/0_real/X51006619790.jpg,ok,,884,1868,42,0.10643379999964964
DVP_196_0497ef8ea70e,Data/CommercialPosters/0_real/5e81bff04b3890eb0701ad7f_preview.jpg,ok,,792,612,7,0.15925089999836928
DVP_197_049a2d8967d4,Data/CommercialPosters/0_real/5a217f4ed8141396fe9a300b_preview.jpg,ok,,1024,1024,14,0.21014959999956773
DVP_198_04a0447b3c66,Data/CommercialPosters/1_fake/commercial_poster_0136.png,ok,,1086,1448,28,0.1508534000004147
DVP_199_04a0d7791ed9,Data/UIScreenshots/0_real/6068.jpg,ok,,1080,1920,31,0.1230065999989165
DVP_200_04a4f6f76a71,Data/CommercialPosters/1_fake/commercial_poster_0496.png,ok,,1448,1086,48,0.1569256000002497
DVP_201_04afcd64dc6f,Data/UIScreenshots/0_real/54812.jpg,ok,,1080,1920,5,0.11813770000117074
DVP_202_04b0d548e7ef,Data/Receipts/0_real/X51006619862.jpg,ok,,884,1833,32,0.11187299999983225
DVP_203_04b1f35f7cd2,Data/Receipts/0_real/X51005568911.jpg,ok,,932,2067,57,0.11867549999988114
DVP_204_04b76022cec2,Data/Receipts/0_real/X51006328913.jpg,ok,,725,1388,43,0.13646580000022368
DVP_205_04bace07540b,Data/UIScreenshots/0_real/36973.jpg,ok,,1080,1920,21,0.12191619999975956
DVP_206_04bb458310c6,Data/Receipts/0_real/X51005230616.jpg,ok,,608,1830,46,0.08648989999892365
DVP_207_04be1decd5a7,Data/Tables/0_real/PMC5845752_table_0.jpg,ok,,390,232,40,0.11229889999958687
DVP_208_04c2386e1098,Data/AcademicPosters/1_fake/academic_poster_0437.png,ok,,1024,1536,188,0.16950319999887142
DVP_209_04cb18c188df,Data/AcademicPosters/0_real/ICML_2024_34587_FairProof _ Confidential and Certifiable Fairness for Neural.png,ok,,2520,1680,90,0.15380220000042755
DVP_210_04cb7826c9d6,Data/UIScreenshots/0_real/46583.jpg,ok,,540,960,22,0.13177770000038436
DVP_211_04da34087c91,Data/Receipts/1_fake/receipt_0015.png,ok,,1023,1537,61,0.16308390000085637
DVP_212_04dad64a120e,Data/AcademicPosters/0_real/ICML_2024_33627_Unbiased Multi-Label Learning from Crowdsourced Annotations.png,ok,,3780,2268,274,0.19113449999895238
DVP_213_04dde085746c,Data/Tables/1_fake/table_0624.png,ok,,1376,1143,46,0.17956520000007004
DVP_214_04e008138b45,Data/Tables/1_fake/table_0310.png,ok,,1404,1120,34,0.16321679999964545
DVP_215_04ecaa8382b4,Data/AcademicPosters/0_real/NeurIPS_2023_69881_Scalable Fair Influence Maximization.png,ok,,3456,2304,194,0.16472839999914868
DVP_216_04ecfe00d3bf,Data/CommercialPosters/1_fake/commercial_poster_0797.png,ok,,1448,1086,17,0.14765259999876434
DVP_217_04ee1825c968,Data/Receipts/1_fake/receipt_0311.png,ok,,1023,1537,52,0.13984469999923022
DVP_218_04f0e05bd948,Data/AcademicPosters/1_fake/academic_poster_0665.png,ok,,1402,1122,202,0.19208760000037728
DVP_219_04fccf89aa24,Data/AcademicPosters/0_real/ICML_2023_25167_A Study on Transformer Configuration and Training Objective.png,ok,,2037,2880,207,0.1851626000006945
DVP_220_04ff3a203ea1,Data/InfographicCharts/0_real/00000043.jpeg,ok,,1200,1200,32,0.20695809999961057
